objID,ra,dec,mjd,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,Num
1237666498612953105,3.24438641873675,0.218864403055895,53294,17.07719,0.01826991,15.89284,0.02208962,15.56115,0.01410814,15.45623,0.01645855,15.42488,0.01278481,20406.0
1237663741248667672,3.24439294670586,0.218909695995622,52962,16.53957,0.01877539,15.3657,0.02791208,15.19023,0.0160688,15.19857,0.01071691,15.17776,0.01464574,20406.0
1237646011621441556,3.24435539584607,0.218887806805225,51081,16.85438,0.02400371,15.66638,0.02380036,15.38629,0.02026674,15.31037,0.01565918,15.26202,0.01510619,20406.0
1237646011621441555,3.24435599972543,0.218888129238213,51081,16.85431,0.02400274,15.66638,0.02380034,15.38633,0.02026671,15.31045,0.01565914,15.26261,0.01510519,20406.0
1237656852121976889,3.24438282771791,0.218904121935507,52196,16.61147,0.01334602,15.41379,0.02379842,15.26573,0.01117672,15.23693,0.017418,15.23444,0.0219618,20406.0
1237656852121976888,3.24438914379931,0.218899636986399,52196,16.61162,0.01334583,15.41373,0.02379841,15.26573,0.01117671,15.23698,0.017418,15.23468,0.02196168,20406.0
1237656907967103031,3.2443615270397,0.218887270124009,52197,17.06734,0.01439514,15.85968,0.02603442,15.53724,0.01665385,15.42746,0.01874182,15.38139,0.01391515,20406.0
1237656907967103030,3.24437147729174,0.218888834336174,52197,17.06739,0.01439441,15.85971,0.02603441,15.53727,0.01665385,15.42763,0.01874183,15.38127,0.01391441,20406.0
1237657105524195383,3.24439618130049,0.218888762276054,52225,17.04358,0.01816093,15.84932,0.01619856,15.56532,0.01539825,15.43899,0.01436525,15.37614,0.01825063,20406.0
1237657105524195382,3.24440090757702,0.218890467437198,52225,17.04274,0.01815882,15.84919,0.01619853,15.56548,0.01539825,15.43899,0.01436523,15.37631,0.01825024,20406.0
1237657191443529740,3.24437760297252,0.21889801884501,52231,16.75135,0.009239211,15.53832,0.01719913,15.28566,0.01293915,15.24609,0.01447486,15.23242,0.01733359,20406.0
1237657191443529739,3.24439158031203,0.218896754430612,52231,16.75175,0.009239505,15.53841,0.01719913,15.28594,0.01293925,15.24597,0.01447485,15.23242,0.01733327,20406.0
1237657363223805984,3.24436924246879,0.218890540324582,52253,16.59531,0.02131323,15.38503,0.01987278,15.23266,0.01594873,15.27209,0.03369778,15.19855,0.0365421,20406.0
1237657363223805983,3.24436715435917,0.218890479844717,52253,16.5956,0.02131249,15.38509,0.01987277,15.23274,0.01595468,15.27211,0.03369776,15.19775,0.03654141,20406.0
1237660008939192338,3.24439114621862,0.218901396359501,52557,16.86195,0.01499513,15.68624,0.02188467,15.38656,0.01472969,15.30192,0.02440946,15.25749,0.01538084,20406.0
1237660008939192337,3.24439550449517,0.218903298879067,52557,16.86189,0.01499432,15.68624,0.02188681,15.38654,0.01472967,15.30182,0.02440945,15.25796,0.01538086,20406.0
1237660236570755107,3.24439007653433,0.218889597085063,52578,16.9478,0.01274066,15.79292,0.01626696,15.46436,0.01845833,15.35801,0.01673895,15.28707,0.01959575,20406.0
1237660236570755106,3.2444001719731,0.218887568960973,52578,16.94779,0.01273942,15.79302,0.01626696,15.46437,0.01845832,15.3579,0.01673893,15.28644,0.01959502,20406.0
1237663311752200237,3.24437986172613,0.218888174583357,52911,17.05537,0.01414328,15.80446,0.01950493,15.52371,0.0281781,15.40241,0.01685998,15.36751,0.02206242,20406.0
1237663311752200236,3.24438476153088,0.218883017571605,52911,17.05514,0.01413927,15.80448,0.01950491,15.52389,0.02817809,15.40242,0.01685995,15.36716,0.02206117,20406.0
1237663462075859026,3.24436450551923,0.218892137081621,52930,17.00402,0.03339559,15.76977,0.02497134,15.47314,0.016773,15.34297,0.01628999,15.30653,0.01638365,20406.0
1237663462075859025,3.244363781394,0.218897105928575,52930,17.00392,0.03339486,15.7699,0.02497133,15.47318,0.01677298,15.34307,0.01628998,15.30607,0.0163821,20406.0
1237663505042047061,3.24437885759966,0.218899133703976,52934,16.9706,0.01948408,15.84823,0.02542301,15.5427,0.01810755,15.45278,0.01075386,15.45759,0.02155165,20406.0
1237663505042047060,3.24436965912821,0.218881501179382,52934,16.97079,0.01948337,15.84838,0.025423,15.54263,0.01810754,15.45187,0.01075369,15.45599,0.02154971,20406.0
1237663543697408064,3.24438162098392,0.218883820558713,52936,16.64051,0.0190259,15.41709,0.01573776,15.2695,0.02199918,15.19993,0.02789264,15.23387,0.01667398,20406.0
1237663741248667673,3.24438573543981,0.218905302508003,52962,16.53989,0.01877606,15.36569,0.02790976,15.18993,0.01606881,15.19864,0.01071694,15.17699,0.01464571,20406.0
1237666301071851593,3.24438685994352,0.218879491248571,53270,17.0269,0.01804168,15.81891,0.02162887,15.53811,0.01372199,15.4304,0.01208828,15.42692,0.01216724,20406.0
1237666301071851592,3.24439335311467,0.218887977155735,53270,17.02697,0.01804105,15.81883,0.02163029,15.53811,0.01372197,15.43035,0.01208825,15.42714,0.01222728,20406.0
1237666339720003625,3.24438521354502,0.218881812299437,53272,16.66829,0.02723906,15.5385,0.02002654,15.33771,0.01464328,15.30268,0.01468459,15.28603,0.01377347,20406.0
1237666339720003624,3.24439554718194,0.218883172617295,53272,16.66838,0.02723884,15.53842,0.02002654,15.33779,0.01464328,15.30268,0.01468458,15.28621,0.01377303,20406.0
1237666382660108304,3.24437871480779,0.218890637894492,53286,16.5364,0.01716055,15.27234,0.01780638,15.14491,0.02499956,15.13152,0.01223752,15.14208,0.01664186,20406.0
1237666382660108303,3.24438359774453,0.218892002210568,53286,16.53621,0.01715943,15.27246,0.01780637,15.14465,0.02499953,15.13161,0.01223751,15.14176,0.01664075,20406.0
1237666408443805783,3.2443760197022,0.2188817291185,53288,16.63188,0.0158946,15.45699,0.02338333,15.27269,0.01742585,15.22551,0.007140742,15.17198,0.0092818,20406.0
1237666408443871246,3.24438934166778,0.218882194602395,53288,16.61936,0.0144343,15.44794,0.02381869,15.2795,0.02550504,15.2098,0.01254169,15.16535,0.01260626,20406.0
1237666408443871247,3.24437655584217,0.218884263981828,53288,16.6192,0.01443455,15.44796,0.0238187,15.2794,0.02550505,15.20999,0.01254173,15.16608,0.01260768,20406.0
1237666636072615950,3.24439159565486,0.21890401286685,53312,16.58041,0.01706389,15.40142,0.01420735,15.23924,0.02345516,15.19736,0.01512547,15.19213,0.01941753,20406.0
1237666636072615949,3.24438944234561,0.218884818801965,53312,16.58108,0.01706428,15.40148,0.01420734,15.23887,0.02345514,15.19708,0.01512541,15.19396,0.01941836,20406.0
1237666661843075161,3.24438128049758,0.218880985741145,53314,16.71294,0.0189047,15.52321,0.01944217,15.2829,0.01823161,15.22402,0.01528425,15.21832,0.01699329,20406.0
1237666661843075160,3.24438686654634,0.218882349447452,53314,16.71339,0.01890468,15.52325,0.01944216,15.28295,0.01823161,15.22428,0.01528428,15.21757,0.01699241,20406.0
1237657364298006548,4.31533502147681,1.05455438451649,52253,16.08878,0.03501646,14.91623,0.02469671,14.83015,0.03189669,14.75857,0.02022559,14.77501,0.02083005,21992.0
1237656853196177461,4.31603808740556,1.05408465284497,52196,21.5315,8.2548,20.01685,6.366569,19.5603,6.902679,19.99806,0.03113237,19.14133,3.621213,21992.0
1237656909041303597,4.31602582178772,1.054123645563,52197,21.32005,5.517364,19.50291,2.974451,19.48478,3.499672,20.14426,0.03587486,19.04172,2.233243,21992.0
1237657106598395950,4.31605161601345,1.05407195302615,52225,21.23272,3.184476,20.88294,6.04986,20.06429,3.606141,20.14415,4.437758,19.6767,1.87085,21992.0
1237657106598395947,4.31603430686641,1.05407932635357,52225,20.87316,3.463344,19.60618,3.454142,19.28765,3.132918,19.97807,0.03996873,18.87349,2.523886,21992.0
1237657192517730316,4.31607381208352,1.05408582857818,52231,24.63407,6.335423,20.49492,7.707436,20.41156,7.086921,19.56964,2.909346,19.72404,2.314985,21992.0
1237663205452939275,4.31603473301789,1.0540680588956,52908,21.24206,3.545235,19.74381,2.481243,19.28825,2.423603,20.10221,0.03975074,18.92203,1.769882,21992.0
1237663205452939278,4.31603434295056,1.05407061015451,52908,21.82524,3.3612,20.47565,3.678207,19.70261,2.509716,19.43585,2.184029,19.39207,1.965825,21992.0
1237656853196177464,4.31609173009315,1.05407497156218,52196,21.82825,5.966022,20.56005,5.586508,19.96438,4.172882,19.54511,2.92436,19.44731,2.693059,21992.0
1237666340794204196,4.3160840138604,1.05409024500584,53272,24.63491,3.685584,21.47762,9.487311,19.89001,2.87014,19.59373,2.42654,20.05094,3.651577,21992.0
1237666383734308872,4.3161065592985,1.05406461286025,53286,23.16039,1.221025,21.45742,5.88154,20.1766,3.029124,20.3823,4.151989,20.31691,0.5084114,21992.0
1237656909041303600,4.31606691069987,1.05405416496942,52197,22.7735,0.6985781,20.23942,1.42574,20.09574,0.2402514,19.90363,0.122835,19.70402,0.1738496,21992.0
1237657192517730313,4.31609303693625,1.05405339078944,52231,24.60126,6.357687,19.78806,7.656817,20.09333,0.02330723,19.77994,0.02817512,19.80752,0.07907594,21992.0
1237660010013392923,4.31610418240871,1.05405245597565,52557,21.84083,8.170368,20.37182,5.989226,19.99818,4.243728,19.67482,3.087294,19.83849,4.015986,21992.0
1237660237644955692,4.31608051945392,1.05403185424748,52578,21.97854,3.966937,20.79758,5.294671,20.16735,4.604394,19.67701,3.167221,19.44021,2.763205,21992.0
1237663544771608636,4.31610161218322,1.05403428922111,52936,22.35326,3.190813,20.31329,3.586582,20.08946,3.963535,19.72579,2.956659,19.46866,2.115455,21992.0
1237646012695642136,4.31535786331415,1.05457974928757,51081,16.74143,0.01874791,15.56592,0.01959711,15.3046,0.01258145,15.17586,0.01787493,15.12246,0.01962069,21992.0
1237646012695642135,4.31534132305251,1.05457821313301,51081,16.74132,0.01874545,15.56598,0.01959709,15.30461,0.01258141,15.17599,0.01787493,15.12271,0.01962006,21992.0
1237656909041303599,4.31537117510368,1.05458836751292,52197,16.34919,0.0289287,15.2399,0.0212954,15.12272,0.01614796,15.05173,0.01355352,15.00196,0.01599958,21992.0
1237656909041303598,4.31537117510936,1.05458836584215,52197,16.34913,0.02892828,15.23983,0.02129381,15.12268,0.01614545,15.05169,0.01354978,15.00186,0.01599516,21992.0
1237656909041303595,4.31538347395229,1.05458545338839,52197,16.34926,0.02892809,15.23977,0.02129587,15.12266,0.01614544,15.05172,0.01354977,15.00191,0.01602963,21992.0
1237656909041303596,4.3153831561882,1.05458560080466,52197,16.36292,0.02897578,15.2534,0.02138377,15.12475,0.01618613,15.05174,0.01354977,15.00648,0.01613095,21992.0
1237657106598395949,4.3153585322757,1.0545729603427,52225,16.51931,0.01525516,15.36414,0.02098573,15.10625,0.0214934,14.99469,0.02676644,14.93449,0.02113567,21992.0
1237657106598395948,4.31535858587392,1.05457293832684,52225,16.51545,0.01523821,15.36348,0.02098499,15.10537,0.0214911,14.99426,0.02676512,14.93311,0.02113139,21992.0
1237657106598395945,4.31536162052538,1.05457357048307,52225,16.51536,0.01523723,15.36347,0.02098534,15.10535,0.0214911,14.9941,0.02676511,14.93316,0.02115336,21992.0
1237657106598395946,4.31535922126159,1.05457385239325,52225,16.56982,0.01580439,15.38711,0.02107324,15.12274,0.02162304,14.99414,0.02676511,14.95407,0.02128286,21992.0
1237657192517730315,4.31536472648702,1.05458088954576,52231,15.79323,0.03263352,14.57235,0.02166577,14.55702,0.0131672,14.61017,0.01869993,14.63239,0.02157412,21992.0
1237657192517730314,4.3153647377784,1.05458088818221,52231,15.79323,0.03263352,14.57189,0.02166537,14.55685,0.01316662,14.6092,0.01869749,14.63168,0.02157182,21992.0
1237657192517730311,4.31538055558678,1.05457993040313,52231,15.79335,0.03263348,14.57179,0.02166543,14.55685,0.01316662,14.60913,0.01869748,14.63163,0.02157023,21992.0
1237657192517730312,4.31538055558093,1.05457993039358,52231,15.79335,0.03263348,14.573,0.02167244,14.55685,0.01316662,14.60913,0.01869748,14.63164,0.02158012,21992.0
1237660237644955691,4.31535494943773,1.05457132969123,52578,16.5659,0.008577664,15.46095,0.01907594,15.11812,0.01858269,15.02426,0.01805029,14.97704,0.01922982,21992.0
1237660237644955690,4.31535497653283,1.05457130945945,52578,16.56398,0.008566726,15.45988,0.01907468,15.11728,0.01858051,15.02274,0.01804926,14.97449,0.0192202,21992.0
1237663205452939277,4.31534840186666,1.05457284027056,52908,16.77763,0.02582893,15.61318,0.01880619,15.33129,0.01537497,15.23155,0.0187605,15.18139,0.01544395,21992.0
1237663205452939276,4.31534849919103,1.05457270291039,52908,16.77457,0.02582161,15.61186,0.01880592,15.32933,0.01536464,15.22946,0.018749,15.17862,0.01541105,21992.0
1237663506116313094,4.31534846545571,1.05457796274385,52934,16.28456,0.01543278,15.10586,0.01690519,14.93816,0.02119194,14.85256,0.01572167,14.80113,0.02467949,21992.0
1237663742322868257,4.31535942328773,1.05457129620102,52962,16.62569,0.01972559,15.46207,0.02674178,15.26671,0.01426425,15.15724,0.01525705,15.12545,0.0142952,21992.0
1237666302146052146,4.31536550533895,1.05458281854091,53270,16.21294,0.02593677,14.95493,0.02085747,14.83946,0.01518373,14.79952,0.02194092,14.80402,0.01093587,21992.0
1237666302146052145,4.31537545591391,1.05458940776946,53270,16.21293,0.02593644,14.9549,0.0208577,14.83943,0.01518372,14.79938,0.02194091,14.80338,0.01096024,21992.0
1237666340794204195,4.31535942156226,1.05458199827787,53272,16.58983,0.02167767,15.44018,0.02287652,15.17065,0.02315087,15.06264,0.02082763,14.99468,0.01709662,21992.0
1237666340794204194,4.31535948937943,1.05458202695815,53272,16.58983,0.02167767,15.43987,0.02287614,15.1693,0.0231471,15.06052,0.02082133,14.99364,0.01709295,21992.0
1237666340794204193,4.31537638719888,1.05458308874084,53272,16.5899,0.02167726,15.44002,0.02287874,15.16926,0.02314709,15.06056,0.02082131,14.9935,0.01712024,21992.0
1237666383734308871,4.31538195918944,1.05457266497003,53286,16.74133,0.01118106,15.51405,0.02715809,15.33054,0.01750875,15.21314,0.01200112,15.1681,0.01575262,21992.0
1237666383734308870,4.31538201266747,1.05457262416905,53286,16.7374,0.01116643,15.51358,0.02715788,15.32958,0.01751223,15.2124,0.01199947,15.1663,0.01574946,21992.0
1237666409518071814,4.31535159550265,1.05458160503533,53288,15.88365,0.02413735,14.72825,0.02402154,14.69749,0.02138702,14.71779,0.02687747,14.72721,0.02541636,21992.0
1237666499687153684,4.3153605396796,1.05457807278139,53294,16.72599,0.02366722,15.51498,0.01923103,15.19003,0.01709189,15.07287,0.01534574,15.01038,0.03058849,21992.0
1237666499687153683,4.3153605396796,1.05457807278139,53294,16.71811,0.02363675,15.51323,0.0192299,15.19003,0.01709627,15.07287,0.01534574,15.00628,0.03058294,21992.0
1237666499687153682,4.31536866297222,1.054574586701,53294,16.7184,0.02363475,15.51311,0.019231,15.1902,0.01709626,15.07294,0.01534573,15.00691,0.03060239,21992.0
1237666637146816518,4.31536497346457,1.05457999475054,53312,16.19087,0.01957956,15.01404,0.008136449,14.84981,0.01236833,14.80274,0.01002312,14.7618,0.0154695,21992.0
1237666637146816517,4.31536967560669,1.05457567039985,53312,16.19102,0.01957905,15.01407,0.008143001,14.84982,0.01236832,14.80256,0.01002307,14.76184,0.01550482,21992.0
1237667174001737795,4.31538417698455,1.05457214525172,53352,15.63494,0.0149999,14.43133,0.03130858,14.47968,0.01689664,14.54908,0.01195231,14.58649,0.01778711,21992.0
1237667174001737796,4.31535952595769,1.05457452532978,53352,15.63505,0.01500009,14.43133,0.03130858,14.47968,0.01689665,14.54917,0.01195233,14.58683,0.01778734,21992.0
1237656853196177463,4.31537221887726,1.05456435481509,52196,16.31383,0.01707952,15.12674,0.03216596,14.90571,0.02015592,14.85878,0.01483037,14.83506,0.01342865,21992.0
1237656853196177462,4.31537224677595,1.05456434380007,52196,16.31199,0.01707403,15.12602,0.03216505,14.90529,0.02015341,14.85774,0.0148232,14.83382,0.01341788,21992.0
1237656853196177459,4.31537290455668,1.0545619981029,52196,16.31186,0.01707364,15.12599,0.03216525,14.90525,0.0201534,14.85755,0.01482318,14.83384,0.01343955,21992.0
1237656853196177460,4.31537289126317,1.05456200837734,52196,16.33342,0.01719521,15.13118,0.03218431,14.90534,0.0201682,14.85756,0.01482318,14.83488,0.01349624,21992.0
1237657364298006547,4.31535667586024,1.05456749041842,52253,16.08892,0.03501599,14.91607,0.02469847,14.83009,0.03189668,14.75849,0.02022557,14.77506,0.02086652,21992.0
1237660010013392922,4.31537832339598,1.05456744760237,52557,15.90344,0.0149491,14.68655,0.01910816,14.62929,0.01306601,14.65735,0.02116911,14.61989,0.0269937,21992.0
1237660010013392921,4.31537837736715,1.05456744971259,52557,15.90196,0.01494724,14.68581,0.01910789,14.6287,0.01306537,14.65659,0.0211683,14.61913,0.02699259,21992.0
1237660010013392918,4.31538451852839,1.05456286434265,52557,15.9021,0.01494717,14.68581,0.01910803,14.62875,0.01306679,14.65658,0.02116829,14.61904,0.02700461,21992.0
1237660010013392919,4.31538411872793,1.05456307056813,52557,15.90593,0.01497006,14.69705,0.01916222,14.6307,0.01310509,14.6566,0.02116829,14.62029,0.02702923,21992.0
1237660237644955689,4.31536964352682,1.05456353510933,52578,16.56424,0.008565839,15.45987,0.01907526,15.11728,0.01858051,15.02284,0.01804926,14.97475,0.01921911,21992.0
1237663205452939273,4.31535453065527,1.05456807442853,52908,16.77354,0.0258196,15.61174,0.01880589,15.32927,0.01536462,15.22956,0.018749,15.17861,0.0155044,21992.0
1237663205452939274,4.31535334570799,1.0545701576599,52908,16.78951,0.02590411,15.62841,0.01893111,15.33988,0.01561637,15.22964,0.018749,15.19328,0.01585981,21992.0
1237663312826400813,4.31535762759205,1.05456598483108,52911,16.66623,0.01950435,15.47977,0.01276284,15.19631,0.03155335,15.10673,0.020774,15.0486,0.01665912,21992.0
1237663312826400812,4.31536169429017,1.05455499278764,52911,16.66641,0.01950282,15.47974,0.01276281,15.19628,0.03155334,15.10649,0.02077397,15.04944,0.01669311,21992.0
1237663463150125062,4.31536907145254,1.05456103853244,52930,16.70434,0.03471084,15.56712,0.0363993,15.39511,0.02916339,15.20522,0.01400285,15.17851,0.02430355,21992.0
1237663463150125061,4.31539005815505,1.05455516862112,52930,16.70398,0.03470952,15.56702,0.03640261,15.39527,0.02916338,15.2054,0.01400845,15.17915,0.02436528,21992.0
1237663506116313093,4.3153659219854,1.05457029121694,52934,16.28488,0.01543242,15.1059,0.016906,14.93784,0.02119192,14.85238,0.01572164,14.80099,0.02471712,21992.0
1237663544771608635,4.31536123821394,1.05454987929706,52936,16.59369,0.02182947,15.44951,0.02618597,15.11718,0.01968297,15.04068,0.01922879,14.94874,0.01584139,21992.0
1237663544771608634,4.31536119795317,1.05454991106825,52936,16.59147,0.02182581,15.44731,0.02618379,15.11641,0.01968078,15.0396,0.01922482,14.94613,0.0158325,21992.0
1237663544771608631,4.31536930871937,1.05455323106321,52936,16.59127,0.02182508,15.44725,0.02618419,15.11639,0.01968077,15.03958,0.01922481,14.94602,0.01585522,21992.0
